User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
18907805,1,53,167.0,68.0,27.0,117.0,40.8,206.0
15361484,0,22,180.0,84.0,28.0,111.0,40.7,180.0
19604069,0,64,203.0,109.0,11.0,102.0,39.6,84.0
16919031,0,27,184.0,87.0,8.0,93.0,39.9,32.0
13410650,1,45,157.0,60.0,27.0,110.0,40.6,185.0
16973131,0,65,191.0,91.0,29.0,105.0,41.0,225.0
19363563,0,56,185.0,91.0,23.0,102.0,40.5,158.0
19897784,0,48,182.0,88.0,17.0,102.0,40.4,109.0
19351353,0,35,183.0,79.0,13.0,90.0,40.0,49.0
15701879,0,36,191.0,94.0,20.0,101.0,40.8,117.0
16485564,1,42,145.0,49.0,7.0,90.0,39.6,34.0
16029747,1,76,187.0,93.0,16.0,90.0,40.5,77.0
11741754,1,76,172.0,68.0,14.0,95.0,39.9,80.0
11158106,0,30,186.0,87.0,9.0,96.0,39.5,42.0
12518645,1,39,135.0,43.0,12.0,91.0,39.9,59.0
11501635,0,74,195.0,97.0,8.0,94.0,39.5,53.0
11606936,1,46,162.0,59.0,20.0,99.0,40.4,114.0
14675041,1,20,165.0,65.0,7.0,83.0,39.3,24.0
12962024,1,27,133.0,38.0,4.0,86.0,39.1,17.0
19537083,0,39,188.0,90.0,26.0,117.0,41.0,216.0
16959962,0,21,169.0,69.0,25.0,102.0,40.5,118.0
15335973,1,27,156.0,52.0,7.0,85.0,39.2,28.0
15315521,1,38,159.0,61.0,7.0,87.0,39.5,30.0
18567239,0,43,176.0,76.0,14.0,88.0,40.2,53.0
17552591,1,20,165.0,64.0,21.0,107.0,40.7,127.0
14026831,0,25,180.0,84.0,17.0,96.0,40.1,74.0
16146176,1,34,164.0,60.0,6.0,81.0,39.0,21.0
19675842,0,50,200.0,100.0,20.0,94.0,40.8,112.0
14205544,0,35,192.0,92.0,2.0,82.0,38.5,6.0
11547850,0,21,184.0,86.0,30.0,106.0,40.7,171.0
16457287,1,44,164.0,63.0,24.0,105.0,40.7,150.0
10348595,1,36,184.0,73.0,23.0,107.0,40.8,142.0
17964837,0,71,181.0,88.0,22.0,107.0,40.5,182.0
19777992,1,42,161.0,57.0,6.0,81.0,39.4,22.0
15052652,0,32,179.0,81.0,26.0,97.0,40.5,123.0
12807623,1,54,175.0,74.0,14.0,96.0,39.6,75.0
11679908,0,52,185.0,88.0,15.0,93.0,40.1,79.0
10860261,1,21,161.0,60.0,3.0,85.0,38.6,11.0
10279799,0,49,172.0,75.0,14.0,100.0,40.0,82.0
13253367,0,20,176.0,81.0,14.0,92.0,40.2,48.0
13411004,1,76,151.0,58.0,5.0,88.0,39.2,25.0
12723549,1,63,158.0,58.0,28.0,107.0,40.7,193.0
19160156,1,43,175.0,73.0,5.0,83.0,39.2,19.0
15550020,1,75,165.0,68.0,17.0,97.0,40.7,100.0
18309037,0,53,173.0,75.0,18.0,93.0,40.5,91.0
16435957,0,43,194.0,98.0,27.0,104.0,41.0,181.0
14583513,0,20,192.0,94.0,20.0,103.0,40.6,107.0
11499460,1,56,167.0,61.0,4.0,83.0,38.7,17.0
17485167,1,47,167.0,63.0,21.0,101.0,40.6,124.0
17496189,1,73,177.0,73.0,16.0,91.0,40.0,82.0
13645229,1,56,179.0,75.0,15.0,90.0,40.3,71.0
18395403,0,71,201.0,102.0,19.0,99.0,40.3,140.0
17994890,0,55,191.0,89.0,9.0,91.0,39.6,46.0
15653313,0,53,194.0,97.0,19.0,105.0,40.3,139.0
18180011,0,69,194.0,92.0,22.0,107.0,40.5,182.0
19885025,1,49,163.0,62.0,30.0,100.0,41.2,175.0
11453596,1,22,174.0,66.0,11.0,89.0,40.2,45.0
19397286,1,23,167.0,64.0,20.0,96.0,40.3,98.0
18869091,1,53,179.0,78.0,6.0,89.0,39.5,27.0
17640621,0,49,201.0,105.0,21.0,102.0,40.7,144.0
15360654,0,46,187.0,83.0,19.0,100.0,40.5,112.0
18491708,0,24,180.0,83.0,10.0,89.0,40.0,32.0
17003105,1,53,182.0,75.0,19.0,102.0,40.3,113.0
15583954,1,48,181.0,72.0,6.0,89.0,39.4,27.0
18349868,0,45,182.0,88.0,14.0,95.0,39.8,73.0
12925052,1,29,152.0,53.0,7.0,87.0,38.9,29.0
11978134,1,48,151.0,48.0,21.0,105.0,40.6,137.0
13888825,1,68,158.0,59.0,4.0,91.0,38.9,21.0
11022237,1,25,156.0,49.0,21.0,98.0,40.3,113.0
19855775,1,34,165.0,66.0,26.0,115.0,40.8,185.0
17430401,0,46,194.0,88.0,1.0,80.0,37.6,3.0
15264106,0,29,174.0,76.0,25.0,97.0,40.5,112.0
15356645,1,37,157.0,55.0,19.0,100.0,40.7,109.0
17462135,0,48,188.0,86.0,11.0,91.0,39.6,52.0
18953361,0,36,187.0,92.0,12.0,86.0,40.0,42.0
19796584,1,54,166.0,68.0,12.0,94.0,40.1,62.0
17035411,0,28,200.0,106.0,6.0,94.0,39.5,28.0
16412255,0,40,209.0,116.0,4.0,86.0,39.1,17.0
15183743,1,31,175.0,73.0,10.0,87.0,39.3,40.0
15944842,0,29,196.0,92.0,20.0,92.0,40.6,82.0
11334345,1,76,153.0,55.0,14.0,93.0,40.0,79.0
14468018,1,31,170.0,64.0,26.0,98.0,40.6,137.0
13395695,1,21,174.0,63.0,1.0,84.0,38.0,4.0
17461500,0,32,179.0,78.0,12.0,88.0,39.7,40.0
14314908,0,25,196.0,102.0,14.0,87.0,39.9,47.0
10013063,1,71,153.0,56.0,11.0,94.0,40.0,62.0
14627731,1,68,159.0,59.0,5.0,87.0,39.4,24.0
19121162,0,59,178.0,83.0,5.0,90.0,39.2,25.0
15841396,0,46,187.0,89.0,29.0,105.0,40.8,197.0
11260824,1,23,161.0,56.0,7.0,85.0,39.7,27.0
10420609,0,25,197.0,99.0,12.0,92.0,39.8,49.0
12774794,1,38,168.0,66.0,2.0,78.0,38.5,6.0
13839615,0,24,189.0,97.0,18.0,99.0,40.5,90.0
17396881,1,67,163.0,67.0,15.0,99.0,40.4,90.0
16968340,1,20,173.0,69.0,1.0,84.0,37.9,4.0
17647110,1,53,151.0,49.0,27.0,105.0,41.0,179.0
12887644,1,54,159.0,65.0,22.0,102.0,40.6,134.0
17120460,1,54,169.0,62.0,22.0,103.0,40.5,137.0
19864027,1,50,160.0,60.0,14.0,103.0,40.2,87.0
15867483,1,22,169.0,66.0,6.0,83.0,38.9,21.0
11063709,0,33,210.0,117.0,25.0,112.0,40.7,196.0
12076343,0,52,177.0,77.0,23.0,99.0,40.4,136.0
14081271,1,48,159.0,62.0,21.0,100.0,40.5,122.0
12624213,1,48,153.0,55.0,29.0,115.0,40.8,218.0
19599306,0,78,183.0,83.0,10.0,93.0,40.0,64.0
14291828,0,46,189.0,89.0,20.0,95.0,40.5,106.0
17556356,1,77,172.0,74.0,15.0,96.0,40.3,86.0
14931366,1,34,161.0,62.0,1.0,80.0,37.4,3.0
10596134,1,42,153.0,58.0,3.0,78.0,38.6,10.0
12373545,1,42,147.0,50.0,18.0,99.0,40.5,104.0
15408307,1,28,160.0,60.0,16.0,94.0,40.0,77.0
16851416,1,77,169.0,65.0,29.0,106.0,40.9,201.0
15520376,0,36,192.0,98.0,24.0,105.0,40.8,156.0
19070128,0,26,186.0,90.0,15.0,96.0,40.2,68.0
16727533,0,74,189.0,96.0,27.0,110.0,41.1,245.0
18207331,1,25,154.0,59.0,3.0,90.0,38.6,13.0
19975231,1,41,155.0,55.0,17.0,92.0,40.5,84.0
14468959,0,56,180.0,85.0,19.0,107.0,40.5,143.0
15705621,1,55,167.0,65.0,25.0,105.0,40.5,161.0
16072528,0,70,169.0,77.0,3.0,80.0,38.7,12.0
18181583,1,29,141.0,48.0,13.0,82.0,39.7,49.0
18208490,1,66,153.0,55.0,26.0,111.0,40.7,192.0
13219901,0,49,180.0,83.0,21.0,94.0,40.6,108.0
17360887,1,61,151.0,55.0,11.0,90.0,39.3,56.0
17322568,1,35,178.0,72.0,13.0,91.0,40.1,58.0
19117769,1,67,147.0,55.0,19.0,102.0,40.5,123.0
13831255,0,49,190.0,97.0,4.0,88.0,39.1,18.0
14183421,0,36,176.0,75.0,20.0,103.0,40.3,114.0
13992137,1,75,155.0,61.0,21.0,107.0,40.6,148.0
11156825,1,36,161.0,63.0,13.0,92.0,40.3,61.0
12683983,1,60,151.0,54.0,7.0,84.0,39.7,31.0
15951892,0,39,198.0,100.0,22.0,94.0,40.7,111.0
16467938,1,20,150.0,49.0,6.0,89.0,39.2,26.0
14001036,1,48,180.0,71.0,14.0,91.0,40.2,66.0
10100218,1,57,170.0,72.0,26.0,103.0,40.3,160.0
16853258,1,32,172.0,71.0,15.0,86.0,40.3,59.0
18954962,1,63,160.0,57.0,8.0,90.0,39.4,41.0
14902879,1,79,160.0,60.0,16.0,96.0,40.2,95.0
19290831,1,29,170.0,68.0,8.0,87.0,39.7,32.0
11290346,1,55,191.0,84.0,9.0,89.0,39.3,40.0
18281524,0,31,177.0,78.0,19.0,95.0,40.6,82.0
13255460,1,23,165.0,66.0,24.0,102.0,40.6,133.0
17117423,1,49,175.0,70.0,17.0,101.0,40.5,99.0
13008027,0,41,178.0,74.0,8.0,80.0,39.7,20.0
13168347,1,37,151.0,51.0,30.0,115.0,40.9,221.0
10596182,1,26,176.0,73.0,24.0,104.0,40.5,137.0
18442785,0,50,174.0,76.0,25.0,107.0,40.9,175.0
18388946,0,20,176.0,73.0,2.0,84.0,38.3,4.0
14174816,1,77,178.0,73.0,9.0,84.0,39.8,40.0
12475002,0,21,193.0,97.0,19.0,98.0,40.3,90.0
11631170,1,22,174.0,73.0,20.0,103.0,40.4,110.0
16565434,0,46,193.0,98.0,1.0,79.0,37.8,3.0
18534554,1,29,172.0,71.0,4.0,86.0,38.8,15.0
10119545,1,33,158.0,61.0,21.0,107.0,40.8,132.0
11602373,1,28,164.0,59.0,9.0,90.0,39.5,40.0
19965344,0,27,189.0,82.0,6.0,84.0,39.3,15.0
10800093,0,54,189.0,89.0,15.0,99.0,40.2,94.0
12035754,0,46,166.0,68.0,6.0,79.0,39.1,15.0
12751806,1,33,156.0,60.0,23.0,101.0,40.8,131.0
17293850,1,34,157.0,61.0,27.0,106.0,41.1,168.0
16403380,1,24,157.0,56.0,11.0,95.0,40.0,54.0
11109935,0,38,172.0,75.0,12.0,95.0,40.1,55.0
17883984,1,69,166.0,64.0,24.0,107.0,41.0,166.0
19801062,0,38,177.0,82.0,6.0,86.0,39.4,20.0
18309914,0,68,187.0,91.0,16.0,98.0,40.3,110.0
15994732,1,52,172.0,73.0,16.0,92.0,40.3,78.0
15928744,0,29,190.0,93.0,11.0,92.0,39.7,45.0
19454464,0,27,190.0,98.0,24.0,105.0,40.0,146.0
18402770,1,26,169.0,61.0,6.0,87.0,39.3,24.0
19886698,0,22,188.0,83.0,28.0,113.0,40.7,188.0
18422455,0,27,185.0,85.0,9.0,86.0,39.6,26.0
11080559,1,28,161.0,59.0,13.0,88.0,40.0,55.0
18314931,1,73,153.0,56.0,9.0,84.0,39.7,42.0
12390384,0,70,191.0,96.0,17.0,99.0,40.2,123.0
18253763,0,52,184.0,85.0,6.0,89.0,39.2,28.0
19209157,0,29,177.0,79.0,8.0,86.0,39.5,23.0
16658399,0,33,191.0,96.0,6.0,91.0,39.1,25.0
17570264,1,39,151.0,56.0,17.0,107.0,40.2,110.0
15090204,1,61,167.0,63.0,10.0,93.0,39.9,53.0
13799553,1,23,176.0,66.0,10.0,95.0,39.8,48.0
15302724,0,71,182.0,91.0,9.0,92.0,39.7,55.0
19667020,1,67,159.0,61.0,8.0,86.0,39.3,37.0
19430256,1,54,177.0,75.0,10.0,91.0,39.7,48.0
18251057,1,26,164.0,55.0,1.0,80.0,37.5,3.0
12377443,1,39,158.0,54.0,26.0,94.0,40.7,133.0
11575729,1,71,158.0,59.0,23.0,110.0,41.0,169.0
14774225,1,78,165.0,66.0,20.0,107.0,40.6,141.0
18704438,0,78,172.0,74.0,28.0,103.0,41.0,216.0
17775419,0,49,203.0,102.0,17.0,93.0,40.4,92.0
16846218,0,38,162.0,64.0,20.0,98.0,40.3,96.0
18041213,1,65,166.0,67.0,13.0,96.0,40.2,73.0
14296711,1,55,165.0,67.0,11.0,97.0,40.1,61.0
17341291,0,33,194.0,101.0,7.0,76.0,39.8,14.0
19899222,0,38,184.0,80.0,5.0,88.0,39.0,18.0
17433336,0,53,175.0,73.0,14.0,94.0,40.0,72.0
15514154,1,26,181.0,73.0,24.0,104.0,40.6,137.0
10587584,0,27,206.0,106.0,13.0,89.0,40.1,50.0
17960278,0,21,183.0,83.0,3.0,73.0,38.7,2.0
17623344,0,30,206.0,106.0,6.0,92.0,39.2,27.0
16649833,0,79,184.0,87.0,24.0,104.0,40.6,197.0
15762100,0,20,182.0,81.0,3.0,89.0,38.4,9.0
11537400,1,49,168.0,70.0,15.0,98.0,39.9,83.0
12409627,0,71,175.0,82.0,18.0,89.0,40.4,98.0
10831217,1,71,176.0,72.0,11.0,92.0,39.4,57.0
19623925,1,24,169.0,62.0,14.0,98.0,40.3,72.0
17990752,0,37,190.0,92.0,25.0,119.0,41.0,214.0
19590553,0,32,191.0,95.0,3.0,79.0,38.5,7.0
10496798,0,47,193.0,99.0,17.0,92.0,40.4,87.0
16924538,1,30,148.0,46.0,29.0,111.0,40.8,200.0
10612174,1,78,174.0,71.0,6.0,86.0,39.2,28.0
16193258,0,37,190.0,88.0,13.0,97.0,39.8,67.0
11459632,1,36,163.0,62.0,24.0,105.0,40.8,147.0
15534088,0,49,189.0,88.0,21.0,92.0,40.4,104.0
13592683,1,22,166.0,63.0,26.0,109.0,40.6,164.0
18510665,1,50,165.0,61.0,12.0,91.0,40.4,59.0
16869419,1,31,163.0,59.0,16.0,90.0,40.5,72.0
12072680,1,76,138.0,45.0,23.0,95.0,40.7,138.0
18639904,1,50,159.0,55.0,12.0,85.0,39.9,52.0
14365744,1,26,157.0,54.0,19.0,97.0,40.6,99.0
19919968,0,30,177.0,82.0,24.0,103.0,40.6,134.0
16642178,0,25,190.0,91.0,24.0,116.0,40.5,180.0
12316929,1,26,170.0,63.0,9.0,88.0,39.8,37.0
18293939,0,25,206.0,111.0,3.0,91.0,38.8,12.0
18505270,1,61,162.0,63.0,14.0,96.0,40.2,78.0
16470426,0,67,184.0,88.0,26.0,106.0,41.0,207.0
19791672,0,55,174.0,70.0,3.0,89.0,38.6,13.0
17444981,1,26,160.0,54.0,26.0,113.0,40.9,180.0
10077039,1,34,156.0,56.0,17.0,93.0,40.3,83.0
15968077,1,33,161.0,60.0,8.0,95.0,39.5,40.0
14535455,1,21,172.0,58.0,1.0,79.0,37.5,3.0
15189896,1,62,174.0,70.0,10.0,97.0,39.6,56.0
15020453,1,46,161.0,59.0,14.0,101.0,40.2,83.0
14986208,1,67,169.0,72.0,18.0,103.0,40.7,114.0
16584377,1,24,144.0,46.0,8.0,90.0,39.4,36.0
18907274,1,79,153.0,56.0,22.0,98.0,40.7,137.0
19159747,1,63,160.0,63.0,8.0,90.0,39.3,40.0
12464728,0,52,203.0,104.0,7.0,91.0,39.4,37.0
16497640,1,42,165.0,65.0,3.0,79.0,38.6,10.0
10937927,1,59,169.0,65.0,25.0,112.0,40.6,181.0
12442911,1,71,149.0,49.0,9.0,90.0,39.7,48.0
11720150,1,31,161.0,67.0,4.0,79.0,38.7,13.0
15030348,1,44,176.0,71.0,3.0,85.0,38.7,12.0
14342459,1,20,173.0,70.0,16.0,92.0,40.4,70.0
12552364,0,28,189.0,87.0,10.0,85.0,39.9,29.0
16933675,1,48,150.0,53.0,17.0,93.0,40.4,88.0
18515268,0,20,190.0,88.0,13.0,84.0,40.3,31.0
10241958,1,35,173.0,73.0,26.0,101.0,40.8,144.0
19182446,1,62,160.0,64.0,7.0,80.0,39.4,27.0
11380403,1,35,178.0,69.0,15.0,89.0,40.2,65.0
13581842,0,37,194.0,91.0,4.0,84.0,38.7,13.0
11763584,0,23,185.0,89.0,27.0,109.0,40.7,170.0
19456977,0,49,170.0,73.0,11.0,86.0,40.1,41.0
19197985,1,63,167.0,64.0,22.0,105.0,40.7,145.0
12399486,0,23,186.0,88.0,3.0,79.0,38.6,5.0
11862262,1,36,177.0,80.0,8.0,95.0,39.7,39.0
17353917,0,21,177.0,82.0,25.0,108.0,40.9,147.0
13164897,1,56,148.0,52.0,17.0,99.0,40.0,102.0
14710937,0,23,180.0,78.0,6.0,83.0,39.5,13.0
19898430,0,59,190.0,90.0,27.0,100.0,40.6,181.0
16788938,1,53,173.0,74.0,28.0,104.0,40.8,173.0
16084237,0,46,173.0,81.0,13.0,88.0,40.2,53.0
16973642,1,40,158.0,59.0,10.0,89.0,40.0,45.0
15655031,1,44,196.0,94.0,15.0,90.0,40.3,63.0
10326111,0,35,172.0,75.0,22.0,98.0,40.9,108.0
14216393,0,59,191.0,97.0,9.0,86.0,39.7,43.0
11523412,0,77,182.0,85.0,6.0,80.0,39.2,27.0
14384309,1,74,163.0,62.0,23.0,102.0,40.8,149.0
16188932,0,42,173.0,74.0,16.0,97.0,40.3,81.0
13368313,1,34,164.0,67.0,3.0,82.0,38.8,11.0
14738767,1,51,165.0,63.0,17.0,95.0,40.2,90.0
10480604,1,41,148.0,53.0,29.0,111.0,40.9,203.0
10268820,1,38,153.0,52.0,19.0,100.0,40.4,110.0
18863986,1,28,163.0,65.0,8.0,87.0,39.2,32.0
11710876,0,51,175.0,77.0,18.0,96.0,40.5,98.0
11297159,0,24,171.0,77.0,5.0,86.0,39.1,13.0
14077818,0,75,191.0,93.0,24.0,103.0,40.6,192.0
11343523,1,29,169.0,71.0,1.0,84.0,38.0,4.0
12169913,1,55,145.0,55.0,15.0,101.0,40.1,92.0
17046325,1,25,161.0,59.0,30.0,103.0,40.8,173.0
10255842,1,70,167.0,64.0,22.0,97.0,40.4,129.0
12104021,1,30,170.0,64.0,6.0,86.0,39.0,24.0
18296389,0,55,195.0,106.0,10.0,91.0,40.0,55.0
14944352,0,20,179.0,79.0,28.0,107.0,40.9,158.0
14518807,1,25,162.0,69.0,28.0,101.0,41.2,152.0
16125203,1,39,160.0,56.0,16.0,94.0,40.4,81.0
19471756,0,39,189.0,88.0,9.0,83.0,39.8,28.0
10018305,0,29,167.0,71.0,2.0,77.0,37.9,3.0
15985721,1,26,159.0,55.0,15.0,96.0,40.1,76.0
14795009,1,37,170.0,65.0,2.0,79.0,38.3,7.0
12247180,1,30,163.0,64.0,25.0,98.0,40.6,131.0
19557425,1,21,165.0,60.0,28.0,105.0,40.4,165.0
17738955,0,48,187.0,86.0,27.0,106.0,41.1,189.0
16019756,0,37,181.0,76.0,5.0,79.0,39.6,11.0
14744836,1,22,154.0,53.0,22.0,106.0,40.5,135.0
11337442,0,45,174.0,83.0,27.0,94.0,40.9,134.0
18200416,1,70,164.0,67.0,5.0,81.0,39.1,21.0
15237857,1,65,169.0,65.0,30.0,105.0,40.8,198.0
10969295,0,25,182.0,77.0,20.0,102.0,40.2,102.0
10960666,1,56,183.0,80.0,20.0,102.0,40.8,118.0
11420803,1,39,191.0,80.0,15.0,93.0,40.1,70.0
16646851,1,66,160.0,55.0,10.0,81.0,39.9,42.0
16379587,1,33,167.0,67.0,17.0,99.0,40.0,91.0
12996848,0,62,176.0,84.0,20.0,99.0,40.3,131.0
19032889,0,35,179.0,86.0,25.0,109.0,40.9,170.0
10157722,0,52,197.0,99.0,3.0,80.0,38.6,11.0
12664945,0,78,175.0,78.0,4.0,84.0,38.7,20.0
13682713,0,72,177.0,80.0,7.0,82.0,39.2,31.0
14684977,0,27,171.0,73.0,17.0,102.0,40.2,87.0
19266216,1,44,167.0,67.0,21.0,97.0,40.3,112.0
18993978,1,30,169.0,61.0,3.0,86.0,38.9,12.0
15207250,1,64,167.0,67.0,14.0,87.0,40.3,65.0
13508375,1,30,169.0,64.0,18.0,97.0,39.9,93.0
13703414,1,53,165.0,63.0,12.0,93.0,40.0,62.0
11639615,0,54,177.0,78.0,26.0,109.0,41.2,196.0
19444111,1,51,151.0,58.0,5.0,83.0,38.9,21.0
19445064,1,23,159.0,59.0,8.0,91.0,39.9,36.0
13276331,0,45,190.0,94.0,10.0,84.0,39.7,37.0
11932748,1,64,161.0,61.0,7.0,89.0,39.4,35.0
16915143,1,61,174.0,73.0,25.0,117.0,40.6,193.0
17570524,1,54,145.0,46.0,5.0,82.0,39.0,21.0
13862603,1,20,166.0,58.0,8.0,88.0,39.9,33.0
16305906,1,52,159.0,65.0,7.0,93.0,39.1,36.0
19397568,1,36,173.0,68.0,27.0,108.0,40.8,172.0
10094392,0,45,179.0,78.0,24.0,114.0,40.6,189.0
12834092,0,52,185.0,79.0,26.0,106.0,41.0,183.0
18418052,1,67,160.0,61.0,5.0,79.0,38.9,20.0
18289280,1,33,179.0,82.0,10.0,91.0,39.7,43.0
16557049,0,35,203.0,109.0,12.0,94.0,40.1,61.0
13910842,0,37,195.0,97.0,18.0,97.0,40.4,96.0
16690747,1,78,166.0,65.0,12.0,94.0,39.9,68.0
13346709,1,25,167.0,60.0,4.0,92.0,39.0,18.0
18752867,1,58,159.0,52.0,16.0,96.0,40.5,91.0
11520996,0,23,184.0,82.0,17.0,87.0,40.4,48.0
17179219,0,63,199.0,105.0,2.0,74.0,38.5,7.0
17862455,0,56,185.0,85.0,19.0,95.0,40.4,108.0
10006606,0,50,183.0,89.0,23.0,96.0,40.4,130.0
12223834,1,32,160.0,54.0,2.0,87.0,38.3,8.0
11111946,1,28,155.0,54.0,11.0,87.0,40.2,46.0
14242881,1,20,156.0,53.0,28.0,102.0,41.0,158.0
18359791,0,20,189.0,89.0,6.0,82.0,39.4,12.0
12587772,1,73,157.0,62.0,11.0,98.0,40.2,66.0
11363860,0,37,189.0,88.0,5.0,88.0,38.9,19.0
18857409,1,59,157.0,57.0,26.0,101.0,40.6,161.0
12021778,1,54,161.0,64.0,21.0,95.0,40.7,112.0
18151353,1,27,156.0,62.0,19.0,103.0,40.3,109.0
13749310,0,51,172.0,72.0,14.0,102.0,40.5,87.0
12326609,0,28,183.0,87.0,15.0,100.0,40.3,77.0
18006110,1,70,162.0,63.0,27.0,98.0,41.0,161.0
14254234,0,20,192.0,87.0,3.0,89.0,38.7,9.0
15742444,1,71,164.0,64.0,14.0,94.0,40.4,78.0
17401315,0,24,178.0,82.0,12.0,94.0,40.1,47.0
10295055,1,36,171.0,64.0,9.0,90.0,39.8,41.0
11869589,1,33,175.0,70.0,21.0,104.0,40.6,123.0
18677018,1,30,159.0,53.0,10.0,95.0,39.7,51.0
15847336,1,23,166.0,68.0,4.0,77.0,39.0,11.0
15045105,1,38,162.0,62.0,20.0,94.0,40.3,100.0
18065143,0,29,189.0,94.0,6.0,95.0,39.3,28.0
10100197,1,36,176.0,74.0,23.0,108.0,40.8,145.0
19524333,0,74,177.0,81.0,28.0,112.0,40.9,253.0
13795687,1,66,172.0,71.0,25.0,99.0,41.0,147.0
17243449,1,37,149.0,51.0,6.0,93.0,39.3,30.0
17533629,1,66,154.0,56.0,23.0,106.0,40.8,158.0
19109528,0,51,185.0,94.0,24.0,96.0,40.7,139.0
17269604,1,40,172.0,69.0,5.0,89.0,39.0,22.0
14134038,1,26,158.0,55.0,19.0,98.0,40.1,101.0
14439797,1,29,182.0,76.0,5.0,86.0,39.1,19.0
13645215,1,25,161.0,60.0,2.0,78.0,38.4,6.0
14798243,1,28,163.0,62.0,19.0,93.0,40.4,89.0
12303119,0,51,178.0,88.0,12.0,92.0,40.2,61.0
11074101,0,31,191.0,93.0,14.0,94.0,40.1,63.0
15698304,1,36,181.0,76.0,4.0,77.0,39.1,12.0
15825766,0,65,192.0,91.0,23.0,108.0,40.7,189.0
14105244,1,74,175.0,75.0,13.0,87.0,40.1,61.0
15113959,1,36,156.0,57.0,13.0,98.0,40.3,71.0
10781141,1,21,160.0,56.0,9.0,86.0,39.9,35.0
12476950,1,42,172.0,69.0,30.0,108.0,41.0,194.0
17692486,0,41,184.0,91.0,23.0,113.0,40.4,180.0
11985090,1,29,157.0,53.0,2.0,84.0,38.3,8.0
11187151,0,24,177.0,79.0,28.0,104.0,40.7,151.0
14868833,1,41,158.0,59.0,20.0,98.0,40.6,110.0
17153443,0,44,183.0,88.0,8.0,88.0,39.5,33.0
12445828,0,66,197.0,101.0,7.0,81.0,39.3,31.0
17355831,1,74,162.0,63.0,3.0,84.0,39.2,14.0
13858367,0,54,201.0,109.0,27.0,106.0,40.9,210.0
16928647,0,20,179.0,78.0,4.0,85.0,38.6,9.0
12142650,0,56,200.0,101.0,28.0,112.0,40.9,241.0
13275894,1,64,158.0,57.0,4.0,83.0,38.7,17.0
15656843,1,31,147.0,48.0,17.0,91.0,40.5,81.0
15865582,1,29,178.0,68.0,5.0,77.0,39.2,15.0
17590240,1,28,154.0,54.0,14.0,93.0,40.2,67.0
14467823,0,29,182.0,84.0,19.0,101.0,40.4,100.0
18763362,1,56,170.0,76.0,7.0,87.0,39.3,31.0
17807487,0,78,193.0,94.0,17.0,97.0,40.3,123.0
15108943,1,35,153.0,57.0,29.0,114.0,40.8,207.0
17822636,1,60,170.0,71.0,3.0,82.0,38.1,12.0
19185953,1,23,171.0,67.0,25.0,112.0,40.5,165.0
17542228,0,25,191.0,85.0,25.0,105.0,40.7,143.0
17019655,1,54,170.0,70.0,6.0,84.0,39.2,25.0
18821785,1,32,168.0,64.0,18.0,96.0,40.5,91.0
18259750,0,52,172.0,82.0,29.0,111.0,40.9,228.0
15005748,1,42,157.0,55.0,14.0,91.0,40.6,68.0
19060454,0,38,179.0,86.0,15.0,108.0,40.3,102.0
12811939,1,53,155.0,55.0,24.0,103.0,40.6,152.0
18332610,1,43,161.0,63.0,19.0,101.0,40.3,110.0
10589945,1,25,184.0,82.0,20.0,93.0,40.8,88.0
18457526,0,64,188.0,93.0,18.0,102.0,40.2,132.0
15571396,1,46,163.0,60.0,11.0,93.0,39.9,56.0
17801835,1,21,176.0,68.0,21.0,105.0,39.9,121.0
10467074,0,65,199.0,99.0,26.0,107.0,40.8,214.0
16649661,0,23,173.0,74.0,24.0,93.0,40.6,85.0
10890442,0,37,176.0,83.0,3.0,88.0,38.6,11.0
15737805,1,31,145.0,52.0,9.0,84.0,39.8,35.0
18381946,1,38,144.0,48.0,17.0,98.0,40.1,95.0
12668017,0,58,175.0,80.0,14.0,93.0,40.1,75.0
13869124,0,53,177.0,80.0,15.0,98.0,40.0,88.0
13023711,0,71,210.0,121.0,25.0,111.0,40.6,240.0
16090965,1,26,160.0,58.0,14.0,95.0,39.9,69.0
14625600,0,48,173.0,75.0,14.0,93.0,40.2,67.0
12115190,1,56,155.0,60.0,3.0,84.0,38.7,13.0
17806343,1,35,173.0,68.0,29.0,108.0,40.4,184.0
12265128,0,43,173.0,74.0,12.0,89.0,39.9,47.0
15260311,0,28,190.0,93.0,10.0,84.0,39.6,29.0
19533967,0,35,189.0,97.0,10.0,102.0,40.2,60.0
17488410,0,35,198.0,95.0,13.0,99.0,40.3,71.0
10457352,0,76,211.0,116.0,25.0,110.0,40.8,240.0
13167491,0,39,187.0,94.0,3.0,84.0,38.6,10.0
16164473,0,29,182.0,81.0,18.0,99.0,40.7,88.0
18129245,0,26,196.0,96.0,13.0,89.0,40.3,47.0
19136396,0,22,191.0,91.0,28.0,120.0,40.9,223.0
19512876,0,46,190.0,99.0,3.0,85.0,38.7,12.0
13076091,0,34,188.0,83.0,14.0,93.0,40.2,60.0
19652812,0,25,187.0,79.0,4.0,85.0,38.9,10.0
14603907,1,32,165.0,63.0,21.0,104.0,40.5,125.0
17676495,1,27,150.0,57.0,29.0,99.0,40.9,157.0
11969058,0,22,183.0,85.0,10.0,89.0,39.9,31.0
16352202,1,45,164.0,58.0,16.0,103.0,40.3,98.0
